Transaction_ID,Date,Customer_ID,Product_ID,Store_ID,Quantity,Product_Name,Product_Category,Unit_Price,Store_City,Store_Region,Total_Amount
T004329,2023-01-22,C0756,P006,S004,1,Sneakers,Footwear,80,Miami,South,80
T001703,2023-01-22,C0965,P007,S002,2,Coffee Maker,Appliances,150,Los Angeles,West,300
T002662,2023-01-23,C0427,P006,S003,4,Sneakers,Footwear,80,Chicago,Central,320
T004513,2023-01-23,C0523,P004,S002,4,T-shirt,Clothing,25,Los Angeles,West,100
T000748,2023-01-23,C0901,P010,S004,5,Tablet,Electronics,500,Miami,South,2500
T001063,2023-01-23,C0096,P009,S003,3,Watch,Accessories,200,Chicago,Central,600
T003719,2023-01-23,C0999,P003,S003,2,Headphones,Electronics,100,Chicago,Central,200
T003369,2023-01-23,C0214,P002,S002,5,Smartphone,Electronics,800,Los Angeles,West,4000
T001658,2023-01-23,C0136,P003,S004,5,Headphones,Electronics,100,Miami,South,500
T000483,2023-01-23,C0138,P007,S005,1,Coffee Maker,Appliances,150,Seattle,West,150
T003596,2023-01-23,C0798,P009,S004,2,Watch,Accessories,200,Miami,South,400
T003649,2023-01-23,C0839,P003,S004,2,Headphones,Electronics,100,Miami,South,200
T001130,2023-01-23,C0846,P007,S003,3,Coffee Maker,Appliances,150,Chicago,Central,450
T003808,2023-01-24,C0474,P001,S002,1,Laptop,Electronics,1200,Los Angeles,West,1200
T002713,2023-01-24,C0735,P006,S002,5,Sneakers,Footwear,80,Los Angeles,West,400
T004104,2023-01-24,C0797,P002,S002,2,Smartphone,Electronics,800,Los Angeles,West,1600
T001773,2023-01-24,C0557,P003,S002,5,Headphones,Electronics,100,Los Angeles,West,500
T004103,2023-01-24,C0394,P003,S002,1,Headphones,Electronics,100,Los Angeles,West,100
T001910,2023-01-24,C0664,P008,S005,5,Backpack,Accessories,40,Seattle,West,200
T002739,2023-01-24,C0433,P002,S003,5,Smartphone,Electronics,800,Chicago,Central,4000
T003724,2023-01-24,C0486,P002,S002,1,Smartphone,Electronics,800,Los Angeles,West,800
T001191,2023-01-25,C0556,P003,S003,5,Headphones,Electronics,100,Chicago,Central,500
T002409,2023-01-25,C0817,P002,S003,2,Smartphone,Electronics,800,Chicago,Central,1600
T001415,2023-01-25,C0500,P009,S002,4,Watch,Accessories,200,Los Angeles,West,800
T002406,2023-01-25,C0193,P008,S001,2,Backpack,Accessories,40,New York,East,80
T003018,2023-01-25,C0563,P009,S005,1,Watch,Accessories,200,Seattle,West,200
T001874,2023-01-25,C0533,P003,S004,3,Headphones,Electronics,100,Miami,South,300
T004635,2023-01-25,C0652,P006,S003,4,Sneakers,Footwear,80,Chicago,Central,320
T003886,2023-01-25,C0601,P008,S005,3,Backpack,Accessories,40,Seattle,West,120
T002393,2023-01-25,C0866,P005,S002,4,Jeans,Clothing,50,Los Angeles,West,200
T004627,2023-01-25,C0186,P009,S005,5,Watch,Accessories,200,Seattle,West,1000
T004369,2023-01-25,C0649,P002,S004,1,Smartphone,Electronics,800,Miami,South,800
T001600,2023-01-25,C0567,P007,S004,5,Coffee Maker,Appliances,150,Miami,South,750
T001178,2023-01-25,C0337,P002,S003,5,Smartphone,Electronics,800,Chicago,Central,4000
T001445,2023-01-25,C0496,P006,S001,5,Sneakers,Footwear,80,New York,East,400
T000581,2023-01-25,C0445,P009,S001,4,Watch,Accessories,200,New York,East,800
T004146,2023-01-25,C0647,P008,S004,1,Backpack,Accessories,40,Miami,South,40
T003579,2023-01-25,C0204,P007,S001,4,Coffee Maker,Appliances,150,New York,East,600
T000915,2023-01-25,C0660,P010,S003,3,Tablet,Electronics,500,Chicago,Central,1500
T004853,2023-01-25,C0415,P001,S001,3,Laptop,Electronics,1200,New York,East,3600
T000919,2023-01-25,C0164,P006,S003,5,Sneakers,Footwear,80,Chicago,Central,400
T000978,2023-01-26,C0147,P009,S004,1,Watch,Accessories,200,Miami,South,200
T000873,2023-01-26,C0253,P007,S001,2,Coffee Maker,Appliances,150,New York,East,300
T002062,2023-01-26,C0871,P002,S003,4,Smartphone,Electronics,800,Chicago,Central,3200
T000376,2023-01-26,C0934,P002,S004,1,Smartphone,Electronics,800,Miami,South,800
T004930,2023-01-26,C0787,P007,S004,2,Coffee Maker,Appliances,150,Miami,South,300
T001721,2023-01-26,C0672,P007,S003,1,Coffee Maker,Appliances,150,Chicago,Central,150
T002203,2023-01-26,C0739,P010,S005,4,Tablet,Electronics,500,Seattle,West,2000
T001451,2023-01-26,C0673,P006,S003,2,Sneakers,Footwear,80,Chicago,Central,160
T003192,2023-01-26,C0421,P007,S001,2,Coffee Maker,Appliances,150,New York,East,300
T003885,2023-01-26,C0852,P010,S005,3,Tablet,Electronics,500,Seattle,West,1500
T002949,2023-01-26,C0197,P002,S005,1,Smartphone,Electronics,800,Seattle,West,800
T003630,2023-01-27,C0892,P010,S004,3,Tablet,Electronics,500,Miami,South,1500
T004819,2023-01-27,C0537,P006,S001,4,Sneakers,Footwear,80,New York,East,320
T002283,2023-01-27,C0601,P008,S005,5,Backpack,Accessories,40,Seattle,West,200
T002164,2023-01-27,C0726,P002,S004,3,Smartphone,Electronics,800,Miami,South,2400
T001759,2023-01-27,C0973,P008,S005,1,Backpack,Accessories,40,Seattle,West,40
T000317,2023-01-27,C0817,P006,S003,4,Sneakers,Footwear,80,Chicago,Central,320
T001767,2023-01-27,C0999,P004,S005,3,T-shirt,Clothing,25,Seattle,West,75
T001353,2023-01-27,C0267,P006,S001,2,Sneakers,Footwear,80,New York,East,160
T001736,2023-01-27,C0518,P007,S002,3,Coffee Maker,Appliances,150,Los Angeles,West,450
T003205,2023-01-28,C0144,P001,S001,2,Laptop,Electronics,1200,New York,East,2400
T002898,2023-01-28,C0009,P010,S002,3,Tablet,Electronics,500,Los Angeles,West,1500
T003326,2023-01-28,C0294,P010,S004,1,Tablet,Electronics,500,Miami,South,500
T001964,2023-01-28,C0551,P002,S005,2,Smartphone,Electronics,800,Seattle,West,1600
T000907,2023-01-28,C0461,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T003740,2023-01-28,C0854,P002,S002,2,Smartphone,Electronics,800,Los Angeles,West,1600
T003771,2023-01-28,C0516,P006,S001,2,Sneakers,Footwear,80,New York,East,160
T003774,2023-01-28,C0483,P009,S001,2,Watch,Accessories,200,New York,East,400
T003877,2023-01-28,C0893,P009,S003,1,Watch,Accessories,200,Chicago,Central,200
T000887,2023-01-28,C0076,P004,S005,5,T-shirt,Clothing,25,Seattle,West,125
T000697,2023-01-28,C0658,P002,S003,2,Smartphone,Electronics,800,Chicago,Central,1600
T002560,2023-01-28,C0027,P008,S005,3,Backpack,Accessories,40,Seattle,West,120
T004869,2023-01-28,C0877,P002,S005,5,Smartphone,Electronics,800,Seattle,West,4000
T004789,2023-01-28,C0606,P001,S003,2,Laptop,Electronics,1200,Chicago,Central,2400
T000110,2023-01-28,C0488,P001,S005,4,Laptop,Electronics,1200,Seattle,West,4800
T000165,2023-01-28,C0255,P006,S001,3,Sneakers,Footwear,80,New York,East,240
T004577,2023-01-28,C0072,P009,S002,5,Watch,Accessories,200,Los Angeles,West,1000
T001716,2023-01-29,C0441,P002,S002,2,Smartphone,Electronics,800,Los Angeles,West,1600
T003809,2023-01-29,C0534,P005,S002,2,Jeans,Clothing,50,Los Angeles,West,100
T001153,2023-01-29,C0929,P006,S005,1,Sneakers,Footwear,80,Seattle,West,80
T004856,2023-01-29,C0104,P008,S001,4,Backpack,Accessories,40,New York,East,160
T004296,2023-01-29,C0068,P010,S001,2,Tablet,Electronics,500,New York,East,1000
T002523,2023-01-29,C0452,P003,S002,5,Headphones,Electronics,100,Los Angeles,West,500
T004937,2023-01-29,C0446,P002,S005,1,Smartphone,Electronics,800,Seattle,West,800
T001376,2023-01-29,C0566,P006,S001,5,Sneakers,Footwear,80,New York,East,400
T001592,2023-01-29,C0172,P006,S001,3,Sneakers,Footwear,80,New York,East,240
T002646,2023-01-29,C0199,P010,S003,1,Tablet,Electronics,500,Chicago,Central,500
T004725,2023-01-29,C0664,P006,S001,3,Sneakers,Footwear,80,New York,East,240
T000615,2023-01-29,C0462,P002,S001,1,Smartphone,Electronics,800,New York,East,800
T004631,2023-01-29,C0246,P007,S002,4,Coffee Maker,Appliances,150,Los Angeles,West,600
T001506,2023-01-29,C0670,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T001331,2023-01-29,C0806,P008,S002,4,Backpack,Accessories,40,Los Angeles,West,160
T000150,2023-01-29,C0830,P001,S005,5,Laptop,Electronics,1200,Seattle,West,6000
T003574,2023-01-30,C0388,P001,S003,5,Laptop,Electronics,1200,Chicago,Central,6000
T004143,2023-01-30,C0221,P008,S002,3,Backpack,Accessories,40,Los Angeles,West,120
T002324,2023-01-30,C0709,P007,S002,4,Coffee Maker,Appliances,150,Los Angeles,West,600
T003662,2023-01-30,C0547,P007,S005,4,Coffee Maker,Appliances,150,Seattle,West,600
T002663,2023-01-30,C0117,P004,S002,4,T-shirt,Clothing,25,Los Angeles,West,100
T002752,2023-01-30,C0696,P010,S001,3,Tablet,Electronics,500,New York,East,1500
T003110,2023-01-30,C0720,P005,S001,4,Jeans,Clothing,50,New York,East,200
T003418,2023-01-30,C0507,P005,S003,3,Jeans,Clothing,50,Chicago,Central,150
T003358,2023-01-30,C0367,P006,S002,4,Sneakers,Footwear,80,Los Angeles,West,320
T004655,2023-01-30,C0052,P007,S002,2,Coffee Maker,Appliances,150,Los Angeles,West,300
T000802,2023-01-30,C0937,P002,S001,1,Smartphone,Electronics,800,New York,East,800
T002419,2023-01-31,C0431,P010,S001,2,Tablet,Electronics,500,New York,East,1000
T003753,2023-01-31,C0004,P005,S005,1,Jeans,Clothing,50,Seattle,West,50
T000960,2023-01-31,C0916,P001,S005,4,Laptop,Electronics,1200,Seattle,West,4800
T001657,2023-01-31,C0557,P003,S001,1,Headphones,Electronics,100,New York,East,100
T002831,2023-01-31,C0578,P002,S001,4,Smartphone,Electronics,800,New York,East,3200
T003646,2023-01-31,C0479,P002,S003,4,Smartphone,Electronics,800,Chicago,Central,3200
T003399,2023-01-31,C0333,P005,S004,1,Jeans,Clothing,50,Miami,South,50
T004163,2023-02-01,C0665,P009,S001,5,Watch,Accessories,200,New York,East,1000
T003650,2023-02-01,C0932,P006,S001,3,Sneakers,Footwear,80,New York,East,240
T002618,2023-02-01,C0956,P005,S001,3,Jeans,Clothing,50,New York,East,150
T002998,2023-02-01,C0905,P008,S001,1,Backpack,Accessories,40,New York,East,40
T004219,2023-02-01,C0571,P002,S001,5,Smartphone,Electronics,800,New York,East,4000
T001801,2023-02-01,C0037,P009,S004,3,Watch,Accessories,200,Miami,South,600
T001221,2023-02-01,C0645,P001,S004,2,Laptop,Electronics,1200,Miami,South,2400
T002932,2023-02-01,C0963,P010,S002,3,Tablet,Electronics,500,Los Angeles,West,1500
T004524,2023-02-01,C0278,P003,S004,1,Headphones,Electronics,100,Miami,South,100
T001717,2023-02-02,C0092,P004,S002,4,T-shirt,Clothing,25,Los Angeles,West,100
T003835,2023-02-02,C0886,P010,S001,1,Tablet,Electronics,500,New York,East,500
T000508,2023-02-02,C0360,P004,S001,2,T-shirt,Clothing,25,New York,East,50
T000115,2023-02-02,C0390,P002,S001,3,Smartphone,Electronics,800,New York,East,2400
T004277,2023-02-02,C0036,P001,S001,5,Laptop,Electronics,1200,New York,East,6000
T000306,2023-02-02,C0493,P008,S004,2,Backpack,Accessories,40,Miami,South,80
T000928,2023-02-03,C0030,P002,S003,5,Smartphone,Electronics,800,Chicago,Central,4000
T004022,2023-02-03,C0188,P005,S005,1,Jeans,Clothing,50,Seattle,West,50
T000762,2023-02-03,C0763,P001,S005,5,Laptop,Electronics,1200,Seattle,West,6000
T000815,2023-02-03,C0214,P002,S001,3,Smartphone,Electronics,800,New York,East,2400
T001496,2023-02-03,C0529,P008,S001,3,Backpack,Accessories,40,New York,East,120
T002502,2023-02-03,C0680,P004,S001,5,T-shirt,Clothing,25,New York,East,125
T000855,2023-02-03,C0923,P005,S002,4,Jeans,Clothing,50,Los Angeles,West,200
T001344,2023-02-03,C0867,P004,S002,1,T-shirt,Clothing,25,Los Angeles,West,25
T003046,2023-02-03,C0544,P004,S002,4,T-shirt,Clothing,25,Los Angeles,West,100
T000124,2023-02-04,C0551,P006,S005,3,Sneakers,Footwear,80,Seattle,West,240
T003166,2023-02-04,C0845,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T003425,2023-02-04,C0042,P008,S004,2,Backpack,Accessories,40,Miami,South,80
T000524,2023-02-04,C0893,P007,S003,3,Coffee Maker,Appliances,150,Chicago,Central,450
T000709,2023-02-04,C0453,P010,S002,5,Tablet,Electronics,500,Los Angeles,West,2500
T003592,2023-02-04,C0723,P001,S003,5,Laptop,Electronics,1200,Chicago,Central,6000
T004540,2023-02-04,C0276,P009,S004,2,Watch,Accessories,200,Miami,South,400
T003179,2023-02-04,C0355,P002,S003,3,Smartphone,Electronics,800,Chicago,Central,2400
T003108,2023-02-04,C0251,P003,S001,2,Headphones,Electronics,100,New York,East,200
T002803,2023-02-04,C0575,P010,S004,1,Tablet,Electronics,500,Miami,South,500
T001028,2023-02-04,C0988,P001,S002,3,Laptop,Electronics,1200,Los Angeles,West,3600
T000059,2023-02-04,C0184,P002,S001,1,Smartphone,Electronics,800,New York,East,800
T002013,2023-02-04,C0768,P004,S001,4,T-shirt,Clothing,25,New York,East,100
T003562,2023-02-04,C0837,P009,S005,2,Watch,Accessories,200,Seattle,West,400
T000327,2023-02-04,C0006,P008,S005,4,Backpack,Accessories,40,Seattle,West,160
T001901,2023-02-04,C0075,P008,S003,2,Backpack,Accessories,40,Chicago,Central,80
T000382,2023-02-05,C0184,P008,S002,3,Backpack,Accessories,40,Los Angeles,West,120
T002309,2023-02-05,C0862,P004,S003,4,T-shirt,Clothing,25,Chicago,Central,100
T000963,2023-02-05,C0587,P001,S003,5,Laptop,Electronics,1200,Chicago,Central,6000
T002268,2023-02-05,C0967,P007,S001,3,Coffee Maker,Appliances,150,New York,East,450
T000151,2023-02-05,C0185,P001,S001,1,Laptop,Electronics,1200,New York,East,1200
T003997,2023-02-05,C0447,P009,S002,3,Watch,Accessories,200,Los Angeles,West,600
T001397,2023-02-05,C0313,P009,S005,2,Watch,Accessories,200,Seattle,West,400
T002834,2023-02-05,C0087,P001,S001,4,Laptop,Electronics,1200,New York,East,4800
T001286,2023-02-05,C0102,P006,S004,2,Sneakers,Footwear,80,Miami,South,160
T004527,2023-02-05,C0990,P004,S001,1,T-shirt,Clothing,25,New York,East,25
T000546,2023-02-05,C0613,P007,S004,5,Coffee Maker,Appliances,150,Miami,South,750
T002190,2023-02-05,C0553,P003,S004,4,Headphones,Electronics,100,Miami,South,400
T003580,2023-02-06,C0196,P005,S002,1,Jeans,Clothing,50,Los Angeles,West,50
T000552,2023-02-06,C0490,P001,S001,5,Laptop,Electronics,1200,New York,East,6000
T001893,2023-02-06,C0498,P009,S003,3,Watch,Accessories,200,Chicago,Central,600
T000338,2023-02-06,C0580,P002,S003,1,Smartphone,Electronics,800,Chicago,Central,800
T000268,2023-02-06,C0265,P001,S001,4,Laptop,Electronics,1200,New York,East,4800
T003582,2023-02-06,C0285,P001,S001,3,Laptop,Electronics,1200,New York,East,3600
T001609,2023-02-06,C0179,P001,S004,2,Laptop,Electronics,1200,Miami,South,2400
T003421,2023-02-06,C0325,P007,S002,2,Coffee Maker,Appliances,150,Los Angeles,West,300
T004451,2023-02-06,C0386,P003,S005,5,Headphones,Electronics,100,Seattle,West,500
T004467,2023-02-06,C0758,P004,S002,3,T-shirt,Clothing,25,Los Angeles,West,75
T003258,2023-02-06,C0377,P009,S001,5,Watch,Accessories,200,New York,East,1000
T001692,2023-02-06,C0700,P003,S003,3,Headphones,Electronics,100,Chicago,Central,300
T001127,2023-02-07,C0917,P009,S004,3,Watch,Accessories,200,Miami,South,600
T002721,2023-02-07,C0620,P008,S003,2,Backpack,Accessories,40,Chicago,Central,80
T000996,2023-02-07,C0130,P001,S004,3,Laptop,Electronics,1200,Miami,South,3600
T001084,2023-02-07,C0283,P007,S003,1,Coffee Maker,Appliances,150,Chicago,Central,150
T004494,2023-02-07,C0886,P005,S004,2,Jeans,Clothing,50,Miami,South,100
T001018,2023-02-07,C0306,P002,S001,5,Smartphone,Electronics,800,New York,East,4000
T003198,2023-02-07,C0237,P007,S001,1,Coffee Maker,Appliances,150,New York,East,150
T004817,2023-02-07,C0038,P004,S005,5,T-shirt,Clothing,25,Seattle,West,125
T003103,2023-02-07,C0741,P001,S002,3,Laptop,Electronics,1200,Los Angeles,West,3600
T002344,2023-02-07,C0961,P005,S002,1,Jeans,Clothing,50,Los Angeles,West,50
T002569,2023-02-07,C0185,P003,S001,5,Headphones,Electronics,100,New York,East,500
T001604,2023-02-07,C0910,P010,S002,5,Tablet,Electronics,500,Los Angeles,West,2500
T004430,2023-02-07,C0374,P005,S003,5,Jeans,Clothing,50,Chicago,Central,250
T000311,2023-02-07,C0233,P004,S001,4,T-shirt,Clothing,25,New York,East,100
T004137,2023-02-07,C0817,P002,S004,3,Smartphone,Electronics,800,Miami,South,2400
T002621,2023-02-08,C0074,P001,S005,3,Laptop,Electronics,1200,Seattle,West,3600
T003268,2023-02-08,C0396,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T001072,2023-02-08,C0374,P004,S004,2,T-shirt,Clothing,25,Miami,South,50
T002033,2023-02-08,C0130,P006,S005,3,Sneakers,Footwear,80,Seattle,West,240
T000909,2023-02-08,C0021,P002,S001,3,Smartphone,Electronics,800,New York,East,2400
T000250,2023-02-08,C0479,P002,S002,3,Smartphone,Electronics,800,Los Angeles,West,2400
T001662,2023-02-08,C0195,P001,S004,2,Laptop,Electronics,1200,Miami,South,2400
T001504,2023-02-08,C0644,P009,S003,2,Watch,Accessories,200,Chicago,Central,400
T001416,2023-02-08,C0093,P003,S004,2,Headphones,Electronics,100,Miami,South,200
T004152,2023-02-08,C0814,P002,S001,1,Smartphone,Electronics,800,New York,East,800
T000477,2023-02-08,C0872,P003,S005,2,Headphones,Electronics,100,Seattle,West,200
T001726,2023-02-08,C0468,P005,S004,3,Jeans,Clothing,50,Miami,South,150
T001485,2023-02-08,C0156,P001,S003,3,Laptop,Electronics,1200,Chicago,Central,3600
T002184,2023-02-08,C0731,P004,S003,2,T-shirt,Clothing,25,Chicago,Central,50
T004407,2023-02-08,C0874,P007,S004,1,Coffee Maker,Appliances,150,Miami,South,150
T000586,2023-02-08,C0269,P004,S005,4,T-shirt,Clothing,25,Seattle,West,100
T004541,2023-02-08,C0488,P002,S001,5,Smartphone,Electronics,800,New York,East,4000
T000638,2023-02-08,C0920,P010,S003,1,Tablet,Electronics,500,Chicago,Central,500
T003325,2023-02-08,C0446,P005,S004,2,Jeans,Clothing,50,Miami,South,100
T003985,2023-02-08,C0551,P005,S004,1,Jeans,Clothing,50,Miami,South,50
T000373,2023-02-08,C0720,P007,S004,5,Coffee Maker,Appliances,150,Miami,South,750
T003089,2023-02-08,C0139,P001,S002,4,Laptop,Electronics,1200,Los Angeles,West,4800
T000766,2023-02-08,C0076,P004,S005,3,T-shirt,Clothing,25,Seattle,West,75
T002987,2023-02-09,C0981,P010,S002,5,Tablet,Electronics,500,Los Angeles,West,2500
T001624,2023-02-09,C0330,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T002453,2023-02-09,C0126,P009,S005,5,Watch,Accessories,200,Seattle,West,1000
T001626,2023-02-09,C0807,P001,S005,4,Laptop,Electronics,1200,Seattle,West,4800
T004080,2023-02-09,C0629,P007,S004,3,Coffee Maker,Appliances,150,Miami,South,450
T001599,2023-02-09,C0085,P001,S004,4,Laptop,Electronics,1200,Miami,South,4800
T000961,2023-02-09,C0855,P003,S005,2,Headphones,Electronics,100,Seattle,West,200
T004100,2023-02-09,C0271,P001,S001,3,Laptop,Electronics,1200,New York,East,3600
T001937,2023-02-09,C0025,P006,S002,1,Sneakers,Footwear,80,Los Angeles,West,80
T004748,2023-02-09,C0599,P001,S005,5,Laptop,Electronics,1200,Seattle,West,6000
T001615,2023-02-09,C0662,P004,S003,3,T-shirt,Clothing,25,Chicago,Central,75
T001321,2023-02-09,C0780,P006,S002,3,Sneakers,Footwear,80,Los Angeles,West,240
T004692,2023-02-09,C0722,P001,S005,2,Laptop,Electronics,1200,Seattle,West,2400
T003313,2023-02-10,C0785,P005,S004,1,Jeans,Clothing,50,Miami,South,50
T000700,2023-02-10,C0885,P009,S005,5,Watch,Accessories,200,Seattle,West,1000
T004403,2023-02-10,C0874,P008,S005,5,Backpack,Accessories,40,Seattle,West,200
T003260,2023-02-10,C0678,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T003267,2023-02-10,C0522,P001,S002,5,Laptop,Electronics,1200,Los Angeles,West,6000
T004090,2023-02-10,C0248,P005,S005,1,Jeans,Clothing,50,Seattle,West,50
T001811,2023-02-10,C0638,P009,S003,3,Watch,Accessories,200,Chicago,Central,600
T000091,2023-02-10,C0447,P005,S001,4,Jeans,Clothing,50,New York,East,200
T003047,2023-02-10,C0746,P007,S001,5,Coffee Maker,Appliances,150,New York,East,750
T001343,2023-02-10,C0577,P001,S002,5,Laptop,Electronics,1200,Los Angeles,West,6000
T003741,2023-02-10,C0074,P001,S005,2,Laptop,Electronics,1200,Seattle,West,2400
T003149,2023-02-10,C0986,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T004058,2023-02-10,C0047,P010,S002,1,Tablet,Electronics,500,Los Angeles,West,500
T001849,2023-02-10,C0313,P004,S001,1,T-shirt,Clothing,25,New York,East,25
T000109,2023-02-10,C0830,P007,S005,4,Coffee Maker,Appliances,150,Seattle,West,600
T004336,2023-02-10,C0954,P003,S002,4,Headphones,Electronics,100,Los Angeles,West,400
T003367,2023-02-10,C0420,P009,S003,2,Watch,Accessories,200,Chicago,Central,400
T001952,2023-02-10,C0546,P009,S005,5,Watch,Accessories,200,Seattle,West,1000
T003447,2023-02-11,C0725,P010,S004,5,Tablet,Electronics,500,Miami,South,2500
T002253,2023-02-11,C0222,P001,S002,2,Laptop,Electronics,1200,Los Angeles,West,2400
T000589,2023-02-11,C0245,P004,S003,2,T-shirt,Clothing,25,Chicago,Central,50
T000137,2023-02-11,C0451,P004,S004,2,T-shirt,Clothing,25,Miami,South,50
T002513,2023-02-11,C0699,P010,S003,4,Tablet,Electronics,500,Chicago,Central,2000
T002977,2023-02-11,C0008,P004,S001,4,T-shirt,Clothing,25,New York,East,100
T001414,2023-02-11,C0414,P009,S002,5,Watch,Accessories,200,Los Angeles,West,1000
T002372,2023-02-11,C0056,P008,S003,2,Backpack,Accessories,40,Chicago,Central,80
T001077,2023-02-11,C0720,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T000933,2023-02-11,C0653,P002,S001,4,Smartphone,Electronics,800,New York,East,3200
T001341,2023-02-11,C0938,P004,S005,1,T-shirt,Clothing,25,Seattle,West,25
T002264,2023-02-11,C0349,P001,S003,1,Laptop,Electronics,1200,Chicago,Central,1200
T002511,2023-02-11,C0273,P005,S002,1,Jeans,Clothing,50,Los Angeles,West,50
T002955,2023-02-11,C0866,P010,S005,1,Tablet,Electronics,500,Seattle,West,500
